Entity_ID,Account,Period,Cost_Center,Product,Amount,Currency
Subsidiary A,Assets,2024-Q3,R&D,Product C,86099.23,EUR
Subsidiary A,Assets,2024-Q3,R&D,Service X,61432.32,GBP
Subsidiary A,Assets,2024-Q3,R&D,Service Y,368608.74,GBP
Subsidiary A,Assets,2024-Q3,Finance,Product A,422931.25,GBP
Subsidiary A,Assets,2024-Q3,Finance,Product B,203785.29,GBP
Subsidiary A,Assets,2024-Q3,Finance,Product C,88112.94,GBP
Subsidiary A,Assets,2024-Q3,Finance,Service X,161183.53,GBP
Subsidiary A,Assets,2024-Q3,Finance,Service Y,398303.02,EUR
Subsidiary A,Assets,2024-Q3,Operations,Product A,117710.6,EUR
Subsidiary A,Assets,2024-Q3,Operations,Product B,198230.65,GBP
Subsidiary A,Assets,2024-Q3,Operations,Product C,227616.53,EUR
Subsidiary A,Assets,2024-Q3,Operations,Service X,239237.52,GBP
Subsidiary A,Assets,2024-Q3,Operations,Service Y,408942.19,GBP
Subsidiary A,Liabilities,2024-Q3,Sales,Product A,464554.4,GBP
Subsidiary A,Liabilities,2024-Q3,Sales,Product B,496905.66,EUR
Subsidiary A,Liabilities,2024-Q3,Sales,Product C,430986.52,GBP
Subsidiary A,Liabilities,2024-Q3,Sales,Service X,183339.66,GBP
Subsidiary A,Liabilities,2024-Q3,Sales,Service Y,232996.57,GBP
Subsidiary A,Liabilities,2024-Q3,Marketing,Product A,222361.9,GBP
Subsidiary A,Liabilities,2024-Q3,Marketing,Product B,33634.08,USD
Subsidiary A,Liabilities,2024-Q3,Marketing,Product C,205942.08,GBP
Subsidiary A,Liabilities,2024-Q3,Marketing,Service X,413578.91,USD
Subsidiary A,Liabilities,2024-Q3,Marketing,Service Y,233545.43,GBP
Subsidiary A,Liabilities,2024-Q3,R&D,Product A,381439.1,USD
Subsidiary A,Liabilities,2024-Q3,R&D,Product B,176221.71,USD
Subsidiary A,Liabilities,2024-Q3,R&D,Product C,271787.9,EUR
Subsidiary A,Liabilities,2024-Q3,R&D,Service X,32381.27,EUR
Subsidiary A,Liabilities,2024-Q3,R&D,Service Y,63034.05,GBP
Subsidiary A,Liabilities,2024-Q3,Finance,Product A,176687.32,USD
Subsidiary A,Liabilities,2024-Q3,Finance,Product B,231581.13,GBP
Subsidiary A,Liabilities,2024-Q3,Finance,Product C,231172.37,EUR
Subsidiary A,Liabilities,2024-Q3,Finance,Service X,289367.68,GBP
Subsidiary A,Liabilities,2024-Q3,Finance,Service Y,302574.98,GBP
Subsidiary A,Liabilities,2024-Q3,Operations,Product A,162621.22,USD
Subsidiary A,Liabilities,2024-Q3,Operations,Product B,372288.86,USD
Subsidiary A,Liabilities,2024-Q3,Operations,Product C,401037.38,GBP
Subsidiary A,Liabilities,2024-Q3,Operations,Service X,227435.04,USD
Subsidiary A,Liabilities,2024-Q3,Operations,Service Y,363878.2,USD
Subsidiary A,Equity,2024-Q3,Sales,Product A,332356.25,GBP
Subsidiary A,Equity,2024-Q3,Sales,Product B,272647.31,USD
Subsidiary A,Equity,2024-Q3,Sales,Product C,163587.29,GBP
Subsidiary A,Equity,2024-Q3,Sales,Service X,152420.82,GBP
Subsidiary A,Equity,2024-Q3,Sales,Service Y,474053.66,EUR
Subsidiary A,Equity,2024-Q3,Marketing,Product A,389172.98,GBP
Subsidiary A,Equity,2024-Q3,Marketing,Product B,250174.7,USD
Subsidiary A,Equity,2024-Q3,Marketing,Product C,290282.9,USD
Subsidiary A,Equity,2024-Q3,Marketing,Service X,335065.99,GBP
Subsidiary A,Equity,2024-Q3,Marketing,Service Y,209113.04,USD
Subsidiary A,Equity,2024-Q3,R&D,Product A,83611.84,GBP
Subsidiary A,Equity,2024-Q3,R&D,Product B,454169.31,EUR
Subsidiary A,Equity,2024-Q3,R&D,Product C,415866.06,EUR
Subsidiary A,Equity,2024-Q3,R&D,Service X,104345.46,USD
Subsidiary A,Equity,2024-Q3,R&D,Service Y,219700.48,GBP
Subsidiary A,Equity,2024-Q3,Finance,Product A,472823.09,EUR
Subsidiary A,Equity,2024-Q3,Finance,Product B,76275.47,USD
Subsidiary A,Equity,2024-Q3,Finance,Product C,417261.69,GBP
Subsidiary A,Equity,2024-Q3,Finance,Service X,95236.91,EUR
Subsidiary A,Equity,2024-Q3,Finance,Service Y,294491.45,EUR
Subsidiary A,Equity,2024-Q3,Operations,Product A,396097.32,EUR
Subsidiary A,Equity,2024-Q3,Operations,Product B,253585.5,USD
Subsidiary A,Equity,2024-Q3,Operations,Product C,87681.3,USD
Subsidiary A,Equity,2024-Q3,Operations,Service X,354958.14,USD
Subsidiary A,Equity,2024-Q3,Operations,Service Y,284826.28,EUR
Subsidiary A,Revenue,2024-Q4,Sales,Product A,489894.92,USD
Subsidiary A,Revenue,2024-Q4,Sales,Product B,257682.19,GBP
Subsidiary A,Revenue,2024-Q4,Sales,Product C,401322.79,EUR
Subsidiary A,Revenue,2024-Q4,Sales,Service X,379954.22,USD
Subsidiary A,Revenue,2024-Q4,Sales,Service Y,334287.83,EUR
Subsidiary A,Revenue,2024-Q4,Marketing,Product A,270549.33,GBP
Subsidiary A,Revenue,2024-Q4,Marketing,Product B,290279.6,GBP
Subsidiary A,Revenue,2024-Q4,Marketing,Product C,230970.22,GBP
Subsidiary A,Revenue,2024-Q4,Marketing,Service X,107115.13,EUR
Subsidiary A,Revenue,2024-Q4,Marketing,Service Y,161269.7,USD
Subsidiary A,Revenue,2024-Q4,R&D,Product A,310995,EUR
Subsidiary A,Revenue,2024-Q4,R&D,Product B,227737,EUR
Subsidiary A,Revenue,2024-Q4,R&D,Product C,200693.88,EUR
Subsidiary A,Revenue,2024-Q4,R&D,Service X,353586.07,USD
Subsidiary A,Revenue,2024-Q4,R&D,Service Y,206838.14,GBP
Subsidiary A,Revenue,2024-Q4,Finance,Product A,201216.5,EUR
Subsidiary A,Revenue,2024-Q4,Finance,Product B,94123.16,EUR
Subsidiary A,Revenue,2024-Q4,Finance,Product C,340146.28,EUR
Subsidiary A,Revenue,2024-Q4,Finance,Service X,113434.25,EUR
Subsidiary A,Revenue,2024-Q4,Finance,Service Y,29762.91,USD
Subsidiary A,Revenue,2024-Q4,Operations,Product A,408698.52,EUR
Subsidiary A,Revenue,2024-Q4,Operations,Product B,268264.69,USD
Subsidiary A,Revenue,2024-Q4,Operations,Product C,116516.47,GBP
Subsidiary A,Revenue,2024-Q4,Operations,Service X,395582.82,USD
Subsidiary A,Revenue,2024-Q4,Operations,Service Y,134165.39,EUR
Subsidiary A,COGS,2024-Q4,Sales,Product A,269848.86,GBP
Subsidiary A,COGS,2024-Q4,Sales,Product B,247003.98,USD
Subsidiary A,COGS,2024-Q4,Sales,Product C,13153.66,EUR
Subsidiary A,COGS,2024-Q4,Sales,Service X,317272.8,USD
Subsidiary A,COGS,2024-Q4,Sales,Service Y,361152.34,EUR
Subsidiary A,COGS,2024-Q4,Marketing,Product A,491599.89,GBP
Subsidiary A,COGS,2024-Q4,Marketing,Product B,47579.71,GBP
Subsidiary A,COGS,2024-Q4,Marketing,Product C,243307.81,USD
Subsidiary A,COGS,2024-Q4,Marketing,Service X,416219.37,EUR
Subsidiary A,COGS,2024-Q4,Marketing,Service Y,148731.42,EUR
Subsidiary A,COGS,2024-Q4,R&D,Product A,141644.14,EUR
Subsidiary A,COGS,2024-Q4,R&D,Product B,62751.52,GBP
Subsidiary A,COGS,2024-Q4,R&D,Product C,481523.08,EUR
Subsidiary A,COGS,2024-Q4,R&D,Service X,170654.77,EUR
Subsidiary A,COGS,2024-Q4,R&D,Service Y,485937.22,USD
Subsidiary A,COGS,2024-Q4,Finance,Product A,369024.13,USD
Subsidiary A,COGS,2024-Q4,Finance,Product B,379619.36,USD
Subsidiary A,COGS,2024-Q4,Finance,Product C,255033.92,EUR
Subsidiary A,COGS,2024-Q4,Finance,Service X,444152.71,EUR
Subsidiary A,COGS,2024-Q4,Finance,Service Y,73659.14,EUR
Subsidiary A,COGS,2024-Q4,Operations,Product A,134792.64,GBP
Subsidiary A,COGS,2024-Q4,Operations,Product B,237157.35,EUR
Subsidiary A,COGS,2024-Q4,Operations,Product C,440769.21,GBP
Subsidiary A,COGS,2024-Q4,Operations,Service X,356113.82,USD
Subsidiary A,COGS,2024-Q4,Operations,Service Y,233355.88,EUR
Subsidiary A,Operating Expenses,2024-Q4,Sales,Product A,414487.64,USD
Subsidiary A,Operating Expenses,2024-Q4,Sales,Product B,181570.57,GBP
Subsidiary A,Operating Expenses,2024-Q4,Sales,Product C,403252.63,GBP
Subsidiary A,Operating Expenses,2024-Q4,Sales,Service X,233517.34,USD
Subsidiary A,Operating Expenses,2024-Q4,Sales,Service Y,23683.06,GBP
Subsidiary A,Operating Expenses,2024-Q4,Marketing,Product A,113499.69,USD
Subsidiary A,Operating Expenses,2024-Q4,Marketing,Product B,483997.53,GBP
Subsidiary A,Operating Expenses,2024-Q4,Marketing,Product C,345192.85,USD
Subsidiary A,Operating Expenses,2024-Q4,Marketing,Service X,112655.97,USD
Subsidiary A,Operating Expenses,2024-Q4,Marketing,Service Y,228368.47,GBP
Subsidiary A,Operating Expenses,2024-Q4,R&D,Product A,60866.14,USD
Subsidiary A,Operating Expenses,2024-Q4,R&D,Product B,347184.59,USD
Subsidiary A,Operating Expenses,2024-Q4,R&D,Product C,447396.93,USD
Subsidiary A,Operating Expenses,2024-Q4,R&D,Service X,210505.95,USD
Subsidiary A,Operating Expenses,2024-Q4,R&D,Service Y,417034.91,GBP
Subsidiary A,Operating Expenses,2024-Q4,Finance,Product A,461363.31,EUR
Subsidiary A,Operating Expenses,2024-Q4,Finance,Product B,427633.2,EUR
Subsidiary A,Operating Expenses,2024-Q4,Finance,Product C,448943.73,EUR
Subsidiary A,Operating Expenses,2024-Q4,Finance,Service X,136756.29,GBP
Subsidiary A,Operating Expenses,2024-Q4,Finance,Service Y,429842.45,GBP
Subsidiary A,Operating Expenses,2024-Q4,Operations,Product A,135687.88,EUR
Subsidiary A,Operating Expenses,2024-Q4,Operations,Product B,433038.3,USD
Subsidiary A,Operating Expenses,2024-Q4,Operations,Product C,450974.82,USD
Subsidiary A,Operating Expenses,2024-Q4,Operations,Service X,194027.51,GBP
Subsidiary A,Operating Expenses,2024-Q4,Operations,Service Y,268980.39,GBP
Subsidiary A,Net Income,2024-Q4,Sales,Product A,404594.05,EUR
Subsidiary A,Net Income,2024-Q4,Sales,Product B,215300.47,GBP
Subsidiary A,Net Income,2024-Q4,Sales,Product C,241950.92,EUR
Subsidiary A,Net Income,2024-Q4,Sales,Service X,166813.35,USD
Subsidiary A,Net Income,2024-Q4,Sales,Service Y,450594.23,USD
Subsidiary A,Net Income,2024-Q4,Marketing,Product A,22025.63,USD
Subsidiary A,Net Income,2024-Q4,Marketing,Product B,15194.09,GBP
Subsidiary A,Net Income,2024-Q4,Marketing,Product C,435065.18,GBP
Subsidiary A,Net Income,2024-Q4,Marketing,Service X,449833.38,USD
Subsidiary A,Net Income,2024-Q4,Marketing,Service Y,456854.79,GBP
Subsidiary A,Net Income,2024-Q4,R&D,Product A,123001.75,GBP
Subsidiary A,Net Income,2024-Q4,R&D,Product B,412118.54,USD
Subsidiary A,Net Income,2024-Q4,R&D,Product C,329589.59,USD
Subsidiary A,Net Income,2024-Q4,R&D,Service X,210914.46,USD
Subsidiary A,Net Income,2024-Q4,R&D,Service Y,419059.64,USD
Subsidiary A,Net Income,2024-Q4,Finance,Product A,406927.99,GBP
Subsidiary A,Net Income,2024-Q4,Finance,Product B,24613.2,USD
Subsidiary A,Net Income,2024-Q4,Finance,Product C,467158.71,USD
Subsidiary A,Net Income,2024-Q4,Finance,Service X,160987.77,EUR
Subsidiary A,Net Income,2024-Q4,Finance,Service Y,160684.11,USD
Subsidiary A,Net Income,2024-Q4,Operations,Product A,210207.3,USD
Subsidiary A,Net Income,2024-Q4,Operations,Product B,381972.25,EUR
Subsidiary A,Net Income,2024-Q4,Operations,Product C,70288.66,GBP
Subsidiary A,Net Income,2024-Q4,Operations,Service X,402594.61,GBP
Subsidiary A,Net Income,2024-Q4,Operations,Service Y,208748.45,GBP
Subsidiary A,Assets,2024-Q4,Sales,Product A,54204.55,USD
Subsidiary A,Assets,2024-Q4,Sales,Product B,411598.22,EUR
Subsidiary A,Assets,2024-Q4,Sales,Product C,165025.2,USD
Subsidiary A,Assets,2024-Q4,Sales,Service X,218958.38,EUR
Subsidiary A,Assets,2024-Q4,Sales,Service Y,482239.58,GBP
Subsidiary A,Assets,2024-Q4,Marketing,Product A,121274.61,USD
Subsidiary A,Assets,2024-Q4,Marketing,Product B,99695.71,EUR
Subsidiary A,Assets,2024-Q4,Marketing,Product C,440923.9,EUR
Subsidiary A,Assets,2024-Q4,Marketing,Service X,274465.25,EUR
Subsidiary A,Assets,2024-Q4,Marketing,Service Y,362092.29,EUR
Subsidiary A,Assets,2024-Q4,R&D,Product A,257536.8,EUR
Subsidiary A,Assets,2024-Q4,R&D,Product B,208664.09,GBP
Subsidiary A,Assets,2024-Q4,R&D,Product C,360480.96,EUR
Subsidiary A,Assets,2024-Q4,R&D,Service X,16844.54,GBP
Subsidiary A,Assets,2024-Q4,R&D,Service Y,203814.91,EUR
Subsidiary A,Assets,2024-Q4,Finance,Product A,471311.31,EUR
Subsidiary A,Assets,2024-Q4,Finance,Product B,13287.78,EUR
Subsidiary A,Assets,2024-Q4,Finance,Product C,91798.46,EUR
Subsidiary A,Assets,2024-Q4,Finance,Service X,402574.61,GBP
Subsidiary A,Assets,2024-Q4,Finance,Service Y,277083.86,GBP
Subsidiary A,Assets,2024-Q4,Operations,Product A,432750.16,GBP
Subsidiary A,Assets,2024-Q4,Operations,Product B,249241.11,EUR
Subsidiary A,Assets,2024-Q4,Operations,Product C,493959.79,GBP
Subsidiary A,Assets,2024-Q4,Operations,Service X,466450.96,GBP
Subsidiary A,Assets,2024-Q4,Operations,Service Y,144288.74,USD
Subsidiary A,Liabilities,2024-Q4,Sales,Product A,354314.77,GBP
Subsidiary A,Liabilities,2024-Q4,Sales,Product B,337643.83,USD
Subsidiary A,Liabilities,2024-Q4,Sales,Product C,43803.2,EUR
Subsidiary A,Liabilities,2024-Q4,Sales,Service X,42989.75,EUR
Subsidiary A,Liabilities,2024-Q4,Sales,Service Y,437337.51,GBP
Subsidiary A,Liabilities,2024-Q4,Marketing,Product A,384845.29,GBP
Subsidiary A,Liabilities,2024-Q4,Marketing,Product B,449249.63,GBP
Subsidiary A,Liabilities,2024-Q4,Marketing,Product C,475746.02,GBP
Subsidiary A,Liabilities,2024-Q4,Marketing,Service X,483928.01,EUR
Subsidiary A,Liabilities,2024-Q4,Marketing,Service Y,79115.03,GBP
Subsidiary A,Liabilities,2024-Q4,R&D,Product A,238354.25,GBP
Subsidiary A,Liabilities,2024-Q4,R&D,Product B,55449.94,GBP
Subsidiary A,Liabilities,2024-Q4,R&D,Product C,107290.37,GBP
Subsidiary A,Liabilities,2024-Q4,R&D,Service X,341014.22,GBP
Subsidiary A,Liabilities,2024-Q4,R&D,Service Y,170914.3,GBP
Subsidiary A,Liabilities,2024-Q4,Finance,Product A,406690.47,USD
Subsidiary A,Liabilities,2024-Q4,Finance,Product B,127270.67,EUR
Subsidiary A,Liabilities,2024-Q4,Finance,Product C,426236.16,USD
Subsidiary A,Liabilities,2024-Q4,Finance,Service X,390779.28,GBP
Subsidiary A,Liabilities,2024-Q4,Finance,Service Y,330674.78,USD
Subsidiary A,Liabilities,2024-Q4,Operations,Product A,83818.65,GBP
Subsidiary A,Liabilities,2024-Q4,Operations,Product B,453865.12,EUR
Subsidiary A,Liabilities,2024-Q4,Operations,Product C,408964.28,USD
Subsidiary A,Liabilities,2024-Q4,Operations,Service X,421205.67,USD
Subsidiary A,Liabilities,2024-Q4,Operations,Service Y,37578.73,USD
Subsidiary A,Equity,2024-Q4,Sales,Product A,463178.21,GBP
Subsidiary A,Equity,2024-Q4,Sales,Product B,127276.45,USD
Subsidiary A,Equity,2024-Q4,Sales,Product C,92739.96,GBP
Subsidiary A,Equity,2024-Q4,Sales,Service X,412976.67,GBP
Subsidiary A,Equity,2024-Q4,Sales,Service Y,491935.8,GBP
Subsidiary A,Equity,2024-Q4,Marketing,Product A,369376.26,USD
Subsidiary A,Equity,2024-Q4,Marketing,Product B,17942.63,GBP
Subsidiary A,Equity,2024-Q4,Marketing,Product C,87732.13,USD
Subsidiary A,Equity,2024-Q4,Marketing,Service X,442715.66,USD
Subsidiary A,Equity,2024-Q4,Marketing,Service Y,11191.22,GBP
Subsidiary A,Equity,2024-Q4,R&D,Product A,388299.26,USD
Subsidiary A,Equity,2024-Q4,R&D,Product B,149466.58,USD
Subsidiary A,Equity,2024-Q4,R&D,Product C,422623.42,USD
Subsidiary A,Equity,2024-Q4,R&D,Service X,387567.82,EUR
Subsidiary A,Equity,2024-Q4,R&D,Service Y,287869.76,GBP
Subsidiary A,Equity,2024-Q4,Finance,Product A,113256.05,USD
Subsidiary A,Equity,2024-Q4,Finance,Product B,125085.24,GBP
Subsidiary A,Equity,2024-Q4,Finance,Product C,439699.25,GBP
Subsidiary A,Equity,2024-Q4,Finance,Service X,208816.29,EUR
Subsidiary A,Equity,2024-Q4,Finance,Service Y,101729.98,EUR
Subsidiary A,Equity,2024-Q4,Operations,Product A,176658.73,GBP
Subsidiary A,Equity,2024-Q4,Operations,Product B,121699.65,EUR
Subsidiary A,Equity,2024-Q4,Operations,Product C,331630.82,EUR
Subsidiary A,Equity,2024-Q4,Operations,Service X,345590.99,EUR
Subsidiary A,Equity,2024-Q4,Operations,Service Y,19064.65,GBP
Subsidiary B,Revenue,2024-Q1,Sales,Product A,85253.91,GBP
Subsidiary B,Revenue,2024-Q1,Sales,Product B,181809.49,GBP
Subsidiary B,Revenue,2024-Q1,Sales,Product C,253811.93,EUR
Subsidiary B,Revenue,2024-Q1,Sales,Service X,470028.97,GBP
Subsidiary B,Revenue,2024-Q1,Sales,Service Y,344195.25,GBP
Subsidiary B,Revenue,2024-Q1,Marketing,Product A,46308.29,EUR
Subsidiary B,Revenue,2024-Q1,Marketing,Product B,263503.12,GBP
Subsidiary B,Revenue,2024-Q1,Marketing,Product C,486057.9,GBP
Subsidiary B,Revenue,2024-Q1,Marketing,Service X,236957.81,USD
Subsidiary B,Revenue,2024-Q1,Marketing,Service Y,370856.56,USD
Subsidiary B,Revenue,2024-Q1,R&D,Product A,168349.54,EUR
Subsidiary B,Revenue,2024-Q1,R&D,Product B,262817.96,USD
Subsidiary B,Revenue,2024-Q1,R&D,Product C,181301.75,USD
Subsidiary B,Revenue,2024-Q1,R&D,Service X,412210.56,GBP
Subsidiary B,Revenue,2024-Q1,R&D,Service Y,469886.97,GBP
Subsidiary B,Revenue,2024-Q1,Finance,Product A,139480.62,EUR
Subsidiary B,Revenue,2024-Q1,Finance,Product B,464986.22,USD
Subsidiary B,Revenue,2024-Q1,Finance,Product C,303331.8,GBP
Subsidiary B,Revenue,2024-Q1,Finance,Service X,442407.12,EUR
Subsidiary B,Revenue,2024-Q1,Finance,Service Y,203471.85,GBP
Subsidiary B,Revenue,2024-Q1,Operations,Product A,253381.3,USD
Subsidiary B,Revenue,2024-Q1,Operations,Product B,233164.8,GBP
Subsidiary B,Revenue,2024-Q1,Operations,Product C,303249.75,EUR
Subsidiary B,Revenue,2024-Q1,Operations,Service X,53688.26,GBP
Subsidiary B,Revenue,2024-Q1,Operations,Service Y,92562.79,USD
Subsidiary B,COGS,2024-Q1,Sales,Product A,171845.74,EUR
Subsidiary B,COGS,2024-Q1,Sales,Product B,94531.91,EUR
Subsidiary B,COGS,2024-Q1,Sales,Product C,131295.33,USD
Subsidiary B,COGS,2024-Q1,Sales,Service X,408348.05,EUR
Subsidiary B,COGS,2024-Q1,Sales,Service Y,359405.39,USD
Subsidiary B,COGS,2024-Q1,Marketing,Product A,103690.29,GBP
Subsidiary B,COGS,2024-Q1,Marketing,Product B,215460.85,USD
Subsidiary B,COGS,2024-Q1,Marketing,Product C,16210.79,GBP
Subsidiary B,COGS,2024-Q1,Marketing,Service X,201769.86,USD
Subsidiary B,COGS,2024-Q1,Marketing,Service Y,329211.43,GBP
Subsidiary B,COGS,2024-Q1,R&D,Product A,311188.3,EUR
Subsidiary B,COGS,2024-Q1,R&D,Product B,494826.65,USD
Subsidiary B,COGS,2024-Q1,R&D,Product C,199699.87,USD
Subsidiary B,COGS,2024-Q1,R&D,Service X,314153.39,EUR
Subsidiary B,COGS,2024-Q1,R&D,Service Y,99779.39,GBP
Subsidiary B,COGS,2024-Q1,Finance,Product A,236198.75,GBP
Subsidiary B,COGS,2024-Q1,Finance,Product B,343608.59,GBP
Subsidiary B,COGS,2024-Q1,Finance,Product C,340005.09,USD
Subsidiary B,COGS,2024-Q1,Finance,Service X,115105.76,GBP
Subsidiary B,COGS,2024-Q1,Finance,Service Y,18811.9,GBP
Subsidiary B,COGS,2024-Q1,Operations,Product A,186199.82,EUR
Subsidiary B,COGS,2024-Q1,Operations,Product B,228479.91,GBP
Subsidiary B,COGS,2024-Q1,Operations,Product C,355538.66,GBP
Subsidiary B,COGS,2024-Q1,Operations,Service X,461897.1,GBP
Subsidiary B,COGS,2024-Q1,Operations,Service Y,325971.21,GBP
Subsidiary B,Operating Expenses,2024-Q1,Sales,Product A,426155.76,USD
Subsidiary B,Operating Expenses,2024-Q1,Sales,Product B,403010.23,USD
Subsidiary B,Operating Expenses,2024-Q1,Sales,Product C,153644.24,GBP
Subsidiary B,Operating Expenses,2024-Q1,Sales,Service X,12487.03,GBP
Subsidiary B,Operating Expenses,2024-Q1,Sales,Service Y,493069.51,GBP
Subsidiary B,Operating Expenses,2024-Q1,Marketing,Product A,154510.21,GBP
Subsidiary B,Operating Expenses,2024-Q1,Marketing,Product B,161378.52,GBP
Subsidiary B,Operating Expenses,2024-Q1,Marketing,Product C,432622.83,EUR
Subsidiary B,Operating Expenses,2024-Q1,Marketing,Service X,100022.01,EUR
Subsidiary B,Operating Expenses,2024-Q1,Marketing,Service Y,403127.2,USD
Subsidiary B,Operating Expenses,2024-Q1,R&D,Product A,333294.52,EUR
Subsidiary B,Operating Expenses,2024-Q1,R&D,Product B,126885.42,USD
Subsidiary B,Operating Expenses,2024-Q1,R&D,Product C,49733.3,GBP
Subsidiary B,Operating Expenses,2024-Q1,R&D,Service X,441912.98,GBP
Subsidiary B,Operating Expenses,2024-Q1,R&D,Service Y,96112.41,EUR
Subsidiary B,Operating Expenses,2024-Q1,Finance,Product A,474310,USD
Subsidiary B,Operating Expenses,2024-Q1,Finance,Product B,188652.82,EUR
Subsidiary B,Operating Expenses,2024-Q1,Finance,Product C,225356.55,USD
Subsidiary B,Operating Expenses,2024-Q1,Finance,Service X,461181.45,GBP
Subsidiary B,Operating Expenses,2024-Q1,Finance,Service Y,10049.74,EUR
Subsidiary B,Operating Expenses,2024-Q1,Operations,Product A,106875.42,GBP
Subsidiary B,Operating Expenses,2024-Q1,Operations,Product B,155772.02,GBP
Subsidiary B,Operating Expenses,2024-Q1,Operations,Product C,458867.54,USD
Subsidiary B,Operating Expenses,2024-Q1,Operations,Service X,408523.12,EUR
Subsidiary B,Operating Expenses,2024-Q1,Operations,Service Y,385072.21,GBP
Subsidiary B,Net Income,2024-Q1,Sales,Product A,129760.57,GBP
Subsidiary B,Net Income,2024-Q1,Sales,Product B,413755.65,GBP
Subsidiary B,Net Income,2024-Q1,Sales,Product C,96303.9,USD
Subsidiary B,Net Income,2024-Q1,Sales,Service X,415883.39,GBP
Subsidiary B,Net Income,2024-Q1,Sales,Service Y,376984.48,USD
Subsidiary B,Net Income,2024-Q1,Marketing,Product A,282584.48,EUR
Subsidiary B,Net Income,2024-Q1,Marketing,Product B,69732.17,USD
Subsidiary B,Net Income,2024-Q1,Marketing,Product C,287063.04,GBP
Subsidiary B,Net Income,2024-Q1,Marketing,Service X,205496.95,GBP
Subsidiary B,Net Income,2024-Q1,Marketing,Service Y,487305.79,EUR
Subsidiary B,Net Income,2024-Q1,R&D,Product A,140968.46,GBP
Subsidiary B,Net Income,2024-Q1,R&D,Product B,81508.68,EUR
Subsidiary B,Net Income,2024-Q1,R&D,Product C,451476.08,EUR
Subsidiary B,Net Income,2024-Q1,R&D,Service X,219834.19,GBP
Subsidiary B,Net Income,2024-Q1,R&D,Service Y,207672.97,GBP
Subsidiary B,Net Income,2024-Q1,Finance,Product A,493007.11,GBP
Subsidiary B,Net Income,2024-Q1,Finance,Product B,367267,USD
Subsidiary B,Net Income,2024-Q1,Finance,Product C,229800.9,USD
Subsidiary B,Net Income,2024-Q1,Finance,Service X,73083.09,USD
Subsidiary B,Net Income,2024-Q1,Finance,Service Y,474868.3,EUR
Subsidiary B,Net Income,2024-Q1,Operations,Product A,330662.11,EUR
Subsidiary B,Net Income,2024-Q1,Operations,Product B,48360.55,EUR
Subsidiary B,Net Income,2024-Q1,Operations,Product C,229326.13,GBP
Subsidiary B,Net Income,2024-Q1,Operations,Service X,240808.14,USD
Subsidiary B,Net Income,2024-Q1,Operations,Service Y,434718.39,USD
Subsidiary B,Assets,2024-Q1,Sales,Product A,492837.18,GBP
Subsidiary B,Assets,2024-Q1,Sales,Product B,246408.1,GBP
Subsidiary B,Assets,2024-Q1,Sales,Product C,353414.94,GBP
Subsidiary B,Assets,2024-Q1,Sales,Service X,469252.76,USD
Subsidiary B,Assets,2024-Q1,Sales,Service Y,29593.44,USD
Subsidiary B,Assets,2024-Q1,Marketing,Product A,181636.94,GBP
Subsidiary B,Assets,2024-Q1,Marketing,Product B,430770.3,EUR
Subsidiary B,Assets,2024-Q1,Marketing,Product C,21142.32,USD
Subsidiary B,Assets,2024-Q1,Marketing,Service X,367782.33,USD
Subsidiary B,Assets,2024-Q1,Marketing,Service Y,10685.59,USD
Subsidiary B,Assets,2024-Q1,R&D,Product A,69561.05,USD
Subsidiary B,Assets,2024-Q1,R&D,Product B,363909.37,EUR
Subsidiary B,Assets,2024-Q1,R&D,Product C,97450.47,USD
Subsidiary B,Assets,2024-Q1,R&D,Service X,473413.05,EUR
Subsidiary B,Assets,2024-Q1,R&D,Service Y,198406.82,GBP
Subsidiary B,Assets,2024-Q1,Finance,Product A,146767.55,EUR
Subsidiary B,Assets,2024-Q1,Finance,Product B,323376.4,EUR
Subsidiary B,Assets,2024-Q1,Finance,Product C,401264.94,GBP
Subsidiary B,Assets,2024-Q1,Finance,Service X,253305.59,GBP
Subsidiary B,Assets,2024-Q1,Finance,Service Y,330715.22,USD
Subsidiary B,Assets,2024-Q1,Operations,Product A,253387.37,USD
Subsidiary B,Assets,2024-Q1,Operations,Product B,191057.87,EUR
Subsidiary B,Assets,2024-Q1,Operations,Product C,230485.99,USD
Subsidiary B,Assets,2024-Q1,Operations,Service X,269609.59,EUR
Subsidiary B,Assets,2024-Q1,Operations,Service Y,475800.36,USD
Subsidiary B,Liabilities,2024-Q1,Sales,Product A,402771.58,USD
Subsidiary B,Liabilities,2024-Q1,Sales,Product B,24416.97,GBP
Subsidiary B,Liabilities,2024-Q1,Sales,Product C,456866.85,EUR
Subsidiary B,Liabilities,2024-Q1,Sales,Service X,294117.51,USD
Subsidiary B,Liabilities,2024-Q1,Sales,Service Y,66628.69,USD
Subsidiary B,Liabilities,2024-Q1,Marketing,Product A,311373.49,USD
Subsidiary B,Liabilities,2024-Q1,Marketing,Product B,443390.97,GBP
Subsidiary B,Liabilities,2024-Q1,Marketing,Product C,324816.37,GBP
Subsidiary B,Liabilities,2024-Q1,Marketing,Service X,272483.64,EUR
Subsidiary B,Liabilities,2024-Q1,Marketing,Service Y,441672.42,GBP
Subsidiary B,Liabilities,2024-Q1,R&D,Product A,52185.58,USD
Subsidiary B,Liabilities,2024-Q1,R&D,Product B,209238.91,GBP
